"","AD_A_S33_L001_R1_001","AD_B_S34_L001_R1_001","AD_C_S35_L001_R1_001","AD_D_S36_L001_R1_001","AD_E_S37_L001_R1_001","AD_F_S38_L001_R1_001","AD_G_S39_L001_R1_001","AD_H_S40_L001_R1_001","AD_I_S41_L001_R1_001","AD_J_S42_L001_R1_001","AD_K_S43_L001_R1_001","AD_L_S44_L001_R1_001","AD_M_S45_L001_R1_001","AD_N_S46_L001_R1_001","AD_O_S47_L001_R1_001","AD_Q_S48_L001_R1_001","MMCI_A_S17_L001_R1_001","MMCI_B_S18_L001_R1_001","MMCI_C_S19_L001_R1_001","MMCI_D_S20_L001_R1_001","MMCI_E_S21_L001_R1_001","MMCI_F_S22_L001_R1_001","MMCI_G_S23_L001_R1_001","MMCI_H_S24_L001_R1_001","MMCI_I_S25_L001_R1_001","MMCI_J_S26_L001_R1_001","MMCI_K_S27_L001_R1_001","MMCI_L_S28_L001_R1_001","MMCI_M_S29_L001_R1_001","MMCI_N_S30_L001_R1_001","MMCI_O_S31_L001_R1_001","MMCI_P_S32_L001_R1_001","NCI_A_S1_L001_R1_001","NCI_B_S2_L001_R1_001","NCI_C_S3_L001_R1_001","NCI_D_S4_L001_R1_001","NCI_E_S5_L001_R1_001","NCI_F_S6_L001_R1_001","NCI_G__S7_L001_R1_001","NCI_H_S8_L001_R1_001","NCI_I_S9_L001_R1_001","NCI_J_S10_L001_R1_001","NCI_K_S11_L001_R1_001","NCI_L_S12_L001_R1_001","NCI_M_S13_L001_R1_001","NCI_N_S14_L001_R1_001","NCI_O_S15_L001_R1_001","NCI_P_S16_L001_R1_001"
"tRF-40-BDHPIWOMXF026ZED",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-BF628YR9O9KJRJ46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-BF628YR9OMKJRJ46",0,0,0,1,0,0,1,1,0,1,1,0,0,2,4,0,0,0,0,3,0,4,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
"tRF-40-BF628YR9OMKJRV46",0,5,3,1,4,1,6,6,0,0,7,2,4,5,11,4,0,4,1,12,4,3,4,1,6,0,0,3,5,4,4,11,0,4,2,2,4,4,1,1,1,4,3,10,0,0,4,0
"tRF-40-BJ8FFDXXE6XRK4WO",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"tRF-40-BNFENPNYRVU4727O",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-BRFKWE6MODJRWVU6",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-BSB2Z3R9512R12L6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-BSBKZ3R9512R12L6",5,6,5,6,13,8,11,10,10,5,13,13,4,6,7,1,3,5,15,9,4,10,10,6,12,0,1,10,16,28,4,8,5,0,4,4,9,11,6,3,5,8,5,7,2,4,5,7
"tRF-40-BSBKZ3R951JR12L6",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-BSBKZ3R95R2R12L6",0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"tRF-40-BU9NZ6V6Z3M8ZLSS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-BV2KWHR95R3LMJ26",0,0,1,1,0,2,1,2,0,1,3,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,1
"tRF-40-BV2KWHR95R3LNJ26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-BV2KWHR9O13LMJ26",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"tRF-40-BX1WZ4RZDMKNR7F6",0,0,3,2,0,2,2,2,2,2,1,0,0,0,0,0,0,1,2,0,1,0,2,1,3,4,0,0,0,1,0,1,5,3,0,2,0,1,1,0,2,4,1,2,5,0,1,0
"tRF-40-BXBKZ3R9O12RFKL6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-BYBKZ3R9512R12L6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-D112Z4R95MK19KU6",0,0,0,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,2,3,0,0,0,1,3,2,1,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"tRF-40-D112Z4R95MK19KX6",3,2,0,4,1,3,1,4,1,3,6,1,0,1,4,1,1,1,0,3,5,3,1,8,20,1,1,6,2,5,2,7,0,5,3,2,4,0,2,0,3,3,1,2,1,2,5,8
"tRF-40-D112Z4R95MK1MKU6",0,0,0,1,0,2,2,1,1,1,7,1,0,0,3,0,0,0,0,1,1,1,1,5,2,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0
"tRF-40-D112Z4R95MKM9KX6",48,26,45,55,71,76,79,75,60,54,196,24,14,43,109,10,22,67,46,138,52,84,74,93,116,13,24,81,91,158,63,63,44,103,45,43,55,24,22,14,49,64,53,25,20,52,54,79
"tRF-40-D3IPBBKN8LEZSO1X",1,0,0,1,1,0,1,0,1,1,4,0,1,0,2,0,0,0,3,3,0,1,2,2,0,0,1,1,0,1,0,0,2,1,0,0,0,0,2,0,0,2,2,2,1,0,0,1
"tRF-40-D75K8PR9DM3WWKL6",0,1,0,0,1,0,2,0,0,0,7,0,0,1,2,0,0,0,0,2,1,1,0,0,3,0,1,1,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,1,1,0
"tRF-40-D7JKW4R951KHZKL6",3,8,1,1,1,2,6,8,5,7,10,0,3,2,2,1,0,11,0,9,3,8,3,0,11,0,3,6,4,2,3,0,1,5,7,3,0,0,2,0,3,0,4,2,3,0,2,4
"tRF-40-D7OK8Y1951825K26",3,1,0,2,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,0
"tRF-40-D7OK8Y19O182RK26",11,9,21,9,9,26,21,16,18,23,73,4,20,25,13,5,1,39,8,25,17,33,11,1,20,9,6,53,36,18,19,22,4,10,16,15,6,27,24,5,29,27,17,21,2,0,3,30
"tRF-40-D7OKW419518FMK26",9,15,12,17,4,18,14,15,19,20,45,1,16,17,10,2,2,30,6,24,12,30,11,4,17,13,6,25,31,21,11,18,4,10,14,12,9,23,23,2,15,27,18,20,10,13,5,35
"tRF-40-D7OKW4195R8FMK26",11,14,13,6,1,6,13,13,15,22,45,2,12,19,7,6,1,36,4,26,11,17,3,1,26,9,7,27,16,18,11,12,1,3,10,15,9,10,20,4,10,17,11,24,6,8,1,19
"tRF-40-D9BKYSR95M3J63L6",0,2,0,1,1,2,0,3,0,1,1,0,0,0,1,0,0,0,0,0,4,1,0,0,8,0,2,0,1,2,0,1,0,7,1,1,0,0,0,2,1,1,0,1,0,1,0,1
"tRF-40-D9BKZ4R95MK1F3L6",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-D9BKZ4R9OMK1F3L6",0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,1,0
"tRF-40-DPUSYDY6IO43ZU2F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"tRF-40-DRFKYSR95M3JF2X6",12,9,4,10,6,14,20,3,19,14,46,1,7,14,15,1,1,14,5,20,13,19,6,6,17,1,13,21,16,25,8,12,4,16,5,1,4,15,16,1,8,9,16,2,2,7,4,47
"tRF-40-DRI8RZKSLP7SDRXS",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-DRJKW4R951KHZKL6",0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
"tRF-40-DXOMYJZ87ID890YB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-EFOK8YR951K36D26",43,79,95,119,67,132,172,162,128,313,432,23,45,88,91,50,2,136,34,281,114,174,40,25,213,111,38,182,230,305,143,93,27,142,115,89,85,93,140,24,155,175,155,141,47,89,91,225
"tRF-40-EFOK8YR9D1K36D26",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-EHBK8RR95RMJ6B26",0,3,0,0,0,1,3,4,0,5,2,0,0,0,5,0,0,2,0,3,3,2,1,0,1,1,0,0,0,5,5,0,0,1,0,2,4,0,1,0,0,3,2,3,0,0,1,3
"tRF-40-EHBK8RR9ODMJ6B26",5,8,10,5,5,17,15,11,8,16,31,5,4,4,8,2,2,16,5,28,16,12,4,7,17,7,4,28,19,49,14,13,3,15,12,5,7,8,6,2,27,15,17,21,5,5,10,22
"tRF-40-EHBK8RR9ODMJF026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"tRF-40-ELXKKSR9DR3JH926",5,0,1,8,9,31,27,26,6,8,38,1,3,0,45,5,4,1,1,37,3,11,2,14,28,0,1,4,12,26,15,12,0,2,0,4,2,1,3,0,8,3,5,0,0,5,17,0
"tRF-40-EUB4ZPEK45H5KQBF",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"tRF-40-EWBJUIVFYDNZDNB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"tRF-40-EWBMU00KRX67NZU6",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tRF-40-EXPNB7ZO7OFND0B6",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"tRF-40-F2H3YBY2HZFZ93QO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"tRF-40-F36VF8DHXY6RHDK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"tRF-40-F3BLHKFZB1KZI9U6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"tRF-40-F8DHXY6RHDK2RSI2",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"tRF-40-F900BY4D84KRIMUF",0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,2,0,1,1,0,0,0
"tRF-40-F9LKXNYQIUIVBNL0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-FJ33DSJOBZBDZ516",0,2,1,0,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"tRF-40-FNOJJN5XR4NPNNBX",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-FRROWFUBNOBZUP82",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
"tRF-40-FWQ8P6U1J0SU9ELB",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-FX8Q9MYKK6BEZ8XO",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-H13BDW9NH1NRM5U6",5,12,2,4,8,4,4,3,9,6,15,1,8,10,8,3,1,14,11,3,9,6,4,4,5,5,3,10,7,9,8,10,4,7,9,7,10,7,7,0,13,5,8,16,3,9,4,6
"tRF-40-H6IKS9KVPKYUH7Q6",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-H6ZK79KVPKYUH7PU",2,0,0,1,3,0,0,0,0,0,1,8,0,0,0,13,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,2,0,0,1,0,1,2,0,2,0,3,0,1,1,1
"tRF-40-H6ZKS9KVPKYUH7PU",0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,10,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0
"tRF-40-HFNBDWY2MJ8F81KL",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-HFO6FJN6D14PU3XO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"tRF-40-HWH3RXSINHZ4PVFO",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-IFXK8SR95RKJH926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tRF-40-IHFK8SR9BM32LJK6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"tRF-40-ILXK8SR95R3JH926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"tRF-40-ILXKKSR95R3JH926",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"tRF-40-IPRVYJ9XEO7N987X",0,1,0,0,1,1,2,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"tRF-40-IWOMXF026ZEDKZIX",1,16,2,1,1,1,0,5,3,10,3,2,2,8,1,0,0,1,1,1,5,2,1,0,12,0,0,5,3,1,3,1,2,5,2,7,1,6,1,1,2,6,2,2,2,1,6,9
"tRF-40-J0DPZOIPD7VIZKXX",0,1,0,0,2,0,0,0,0,0,4,1,0,1,3,1,0,0,2,3,0,1,1,0,0,1,3,3,3,2,0,0,0,3,0,0,1,2,3,0,1,2,1,3,1,1,0,0
"tRF-40-J9ZH0SR9593KMH26",31,33,23,48,22,24,37,49,29,37,40,88,19,34,32,78,35,18,31,23,41,15,16,31,112,38,31,17,51,38,39,35,10,38,29,19,42,24,20,32,20,49,59,37,42,62,53,16
"tRF-40-JK7PF59MZLB6R3LU",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-JOWU1M70YU890HRF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"tRF-40-JOWU1MN0YU09FKRF",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-JOWU1MN0YUP9F2RF",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-JQJYSWRYVMMV5BU6",15,45,22,12,31,16,26,18,27,56,42,13,11,34,10,17,3,0,10,23,16,28,6,15,30,17,19,37,30,34,22,9,14,32,26,18,13,28,17,5,35,22,22,22,16,15,6,43
"tRF-40-JZL4Q4R9OMK1QV26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-K2821IQ4YUH5S8R6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-K3NWB162XB0ZZRD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tRF-40-K5I34JRX6N38Z906",1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"tRF-40-K694U47P299DZUH6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"tRF-40-KB0MFN7BWU2F5JYH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-KEUI1ZXF0N2BD0U6",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-KISBQONPJX0ZY0YB",0,2,4,2,3,0,1,0,2,1,3,3,1,1,5,0,0,7,0,2,0,2,0,0,0,2,1,0,0,3,1,2,0,0,2,1,2,0,2,1,2,2,0,1,0,0,1,0
"tRF-40-KNR7VJKOBNZ3PD8O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-KQ0ROB9Y7Q078SUX",0,2,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,1,0,0,1,1,3
"tRF-40-KQI34JRX6N38Z906",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-LKXNYQIUIVBNL0DF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-M91YIF54RNZFS7U6",0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"tRF-40-MIF91SS2P46INO86",2,4,1,1,0,0,4,1,2,4,2,0,2,2,0,0,0,0,0,1,4,1,1,1,3,1,3,2,3,0,0,0,1,12,1,2,1,1,5,0,7,1,2,2,3,0,0,1
"tRF-40-MIF91SS2P46INOW6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-40-MIF91SS2P4FINOW6",0,3,0,1,3,1,0,0,5,1,0,1,0,0,0,2,0,0,1,0,2,3,1,1,1,2,2,1,1,0,0,1,0,3,1,1,2,2,1,0,0,3,0,1,1,1,2,1
"tRF-40-MUWLV47PU9XW983F",1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0
"tRF-40-MXSL73VL8RPY8HM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"tRF-40-N1Y6FPZD3KYUYR66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"tRF-40-NMEH623K76IR3DR2",3,1,3,2,3,0,3,0,0,0,1,2,0,0,0,0,4,0,5,0,0,2,3,2,0,0,5,2,1,0,0,0,1,1,0,0,2,3,1,1,2,1,2,0,0,1,0,0
"tRF-40-NMEH623K7SIR3DR2",0,6,0,1,0,0,1,2,0,2,0,0,1,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,1,1,0,1
"tRF-40-NOBZUP82R9D94ZNO",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"tRF-40-NPJX0ZY0YB5XF20O",0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"tRF-40-NRDXEPZY0DI6BB5L",1,0,0,0,2,0,0,0,0,1,0,0,1,0,3,2,0,0,0,1,2,3,2,0,0,0,0,2,1,3,0,1,0,0,0,1,0,0,1,0,0,3,0,2,0,1,0,0
"tRF-40-NWB162XB0ZZRD226",1,0,1,3,0,3,3,0,0,0,1,0,0,0,1,0,0,3,0,0,0,2,2,0,0,0,1,1,0,2,3,0,0,2,0,4,0,0,3,0,0,0,1,0,1,1,0,1
"tRF-40-NYRVU4727OFIZ9WU",0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0
"tRF-40-O045DBNIB9I1KQSX",0,1,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,2,0,1,0,1,1,1,0,0,0,0,1,0,1,2,0,0,0,2
"tRF-40-O2WO1M38YU8SRZMF",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"tRF-40-OB9ZFH690M0RHB26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,1,5,0,0,2,1,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0
"tRF-40-OMJHHS195MW36D46",0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"tRF-40-OMJHHS19BMW36D46",0,0,1,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,4,0,0,1,0,1,1,2,0,1,0,0,1,2,2,0,2,0,0,0,0,0,2,0
"tRF-40-OMXF026ZEDKZIXK6",5,14,25,15,16,11,13,9,21,19,22,7,7,11,4,3,4,9,11,23,8,25,12,12,14,9,9,18,35,22,9,22,12,15,23,20,13,18,14,9,5,24,9,19,10,18,2,24
"tRF-40-PISBQONPJX0ZY0YB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
